ds,yhat,yhat_lower,yhat_upper
2020-03-02,9013.997390598124,6756.424538426948,11363.30891167567
2020-03-03,9975.622404201107,7738.1254098562895,12338.784533915446
2020-03-04,9908.224206414712,7506.512722864956,12128.768072374363
2020-03-05,9700.713075227432,7482.602870805181,11969.791982043222
2020-03-06,9588.207391164498,7085.48521799566,11915.549694237203
2020-03-07,5967.3625458673505,3484.081634140812,8158.9377117784215
2020-03-08,4439.94396020634,2023.623304747923,7015.930326851588
2020-03-09,8262.566396537866,5837.741820240229,10575.758636190123
2020-03-10,9195.640517890159,7022.06970600629,11490.319107173988
2020-03-11,9107.172484323328,6900.896018942978,11327.05765538269
2020-03-12,8885.666900193894,6579.223124128837,11153.146509181963
2020-03-13,8765.69396604959,6526.414449135677,10978.394125902687
2020-03-14,5143.239726308259,2683.4195687388874,7674.331898650971
2020-03-15,3619.30343578688,1412.0234736925424,5924.62570172996
2020-03-16,7449.663487275071,4928.80772590522,9885.54453225552
2020-03-17,8393.85205284732,6206.277996551962,10736.523667208981
2020-03-18,8318.983394974388,5937.748539104287,10638.907409267145
2020-03-19,8112.685316102265,5931.078354414153,10523.017746354992
2020-03-20,8008.693769020802,5707.236740868991,10221.760393448607
2020-03-21,4402.228724380083,2100.2891499605876,6723.9504850232515
2020-03-22,2893.6145830715664,472.7923480319645,5220.41859672575
2020-03-23,6738.065919276339,4496.643837999839,9156.449157226476
2020-03-24,7694.678149084905,5272.4231826754385,10057.225475234189
2020-03-25,7630.26763516556,5403.3170713176805,9892.580592357217
2020-03-26,7432.310376118998,5038.65681387653,9738.703307824277
2020-03-27,7334.539116169008,4997.280221991487,9590.381974904336
2020-03-28,3732.3169231277698,1291.404391741135,5883.719168950351
2020-03-29,2226.2506128159434,-135.95803026497634,4440.719636439315
2020-03-30,6071.965032193319,3637.4968562936438,8053.365208022479
2020-03-31,7029.07815145733,4779.599083075269,9346.363363265647
2020-04-01,6965.021949192022,4358.404454380878,9271.876229873824
2020-04-02,6767.9588175866165,4537.930782913834,9071.859187803058
2020-04-03,6672.353989566916,4435.781618039418,9100.789901202927
2020-04-04,3074.32277081503,714.4865867170473,5553.7337972198575
2020-04-05,1575.2167376466532,-578.5307212754863,3814.0300589274425
2020-04-06,5431.37072183073,3140.870514343363,7770.821767254835
2020-04-07,6403.051343165864,4027.378178948661,8699.162804541233
2020-04-08,6358.2528657720295,3882.005457114323,8687.88820864673
2020-04-09,6185.5908530049655,3951.3188610019174,8304.099912685764
2020-04-10,6119.854808307319,3813.085127449893,8530.936885374282
2020-04-11,2557.3391871454,68.41962274319768,4924.8064783927575
2020-04-12,1099.4174437632173,-1303.9979335700823,3475.302426519452
2020-04-13,5002.281322716307,2621.285993114507,7213.526287423019
2020-04-14,6025.8864205219015,3759.9279406541755,8474.239372576043
2020-04-15,6037.749925503707,3816.3725112864436,8392.658088427459
2020-04-16,5925.8510072598365,3504.5576588564554,8183.342938487572
2020-04-17,5924.19490368189,3545.620598375437,8321.855643369845
2020-04-18,2428.159819139431,165.79176783091532,4751.040651921493
2020-04-19,1038.0909012801003,-1226.5412434624186,3248.756730024563
2020-04-20,5009.062996287597,2607.862790806005,7332.824461229933
2020-04-21,6099.852597541032,3810.6318461800884,8409.523197801604
2020-04-22,6176.7642021105385,3873.775728020998,8479.823758174482
2020-04-23,6126.560788185567,3716.612335705445,8391.845386633224
2020-04-24,6182.058659172396,3787.1402916436386,8582.234621925025
2020-04-25,2737.504943650764,312.1215012100424,5053.684389852646
2020-04-26,1392.201194452009,-928.5669288362728,3809.337614345538
2020-04-27,5400.293984904129,3305.752737315333,7813.402173840801
2020-04-28,6519.772159921507,4278.503134044283,8884.959722283125
2020-04-29,6616.3152630361155,4441.3681572366995,9339.91343617137
2020-04-30,6576.242243404362,4095.7721097028616,8951.889593654025
2020-05-01,6632.120178128465,4428.3303676572905,9099.652490136945
2020-05-02,3178.150902785971,898.722654364916,5604.008288768828
2020-05-03,1813.7987207454394,-656.3617958331937,4177.7809761222725
2020-05-04,5813.3411751449175,3368.6919305241745,8057.12579632212
2020-05-05,6915.5763993159935,4553.985999519678,9247.778224254866
2020-05-06,6986.943966474377,4557.141777595953,9245.419451226997
2020-05-07,6914.69633233861,4476.350555020206,9379.33593109452
2020-05-08,6932.487126691236,4484.540484720665,9207.700188237317
2020-05-09,3435.7334594138356,1041.2644278974583,5806.8306172895855
2020-05-10,2025.2160126661934,-300.37793420454216,4294.556802508319
2020-05-11,5956.838362524921,3644.0322497843645,8335.300375797788
2020-05-12,6990.585935152999,4538.302773123252,9244.02613906464
2020-05-13,6994.3300493308425,4607.328135913777,9561.707351928651
2020-05-14,6856.727237966401,4569.158404014635,9284.499548420461
2020-05-15,6812.774803018873,4581.868835126274,9149.165436330088
2020-05-16,3259.1418136801185,833.3470540704129,5556.624328665025
2020-05-17,1797.740099524999,-489.18262878988367,4219.576128313934
2020-05-18,5685.457404602043,3529.6999476089077,8136.967720042219
2020-05-19,6683.093754761395,4495.853965434123,9072.457852283893
2020-05-20,6659.147044860545,4261.724517369099,8976.450351320485
2020-05-21,6502.69848840666,4349.245375355125,8975.293803207509
2020-05-22,6448.959216347396,4081.0294931810786,8818.222887155822
2020-05-23,2894.597443352775,581.817873408262,5296.150841206519
2020-05-24,1441.3108319934722,-947.9579547111907,3861.6037888712785
2020-05-25,5345.5661693988295,3158.2812623795608,7602.638004539197
2020-05-26,6367.547228582658,3881.8030119796113,8770.2261927628
2020-05-27,6374.956518231178,3908.9806300854066,8685.587113874795
2020-05-28,6255.921145726705,4076.1098933790026,8595.817137793167
2020-05-29,6244.563559466537,3912.492800293748,8668.54204830362
2020-05-30,2736.355978432604,502.57492054950467,5054.8234294617405
2020-05-31,1331.722456101746,-955.4331331434946,3500.7932574161023
2020-06-01,5285.809953609189,2937.0848407981,7628.697365986627
2020-06-02,6357.46851887232,3996.5277559492524,8526.342795892873
2020-06-03,6413.0854822925985,4110.488441934097,8844.302771034701
2020-06-04,6339.523103856258,4039.9390637667952,8793.672245081587
