ds,yhat,yhat_lower,yhat_upper
2019-11-07,4523.973167902039,2532.468147903268,6511.716756018984
2019-11-08,4259.121463957801,2358.1440069833043,6130.07999068369
2019-11-09,1119.906592520922,-856.4695438573543,2918.664159585911
2019-11-10,1113.730552049181,-802.9156951442831,2957.24700936623
2019-11-11,4125.945116955041,2258.2629834893337,6110.092493829953
2019-11-12,4575.193772606372,2609.599376393665,6445.667802914718
2019-11-13,4641.278464408004,2678.243242358805,6549.993911225226
2019-11-14,4528.949020273823,2770.470993144042,6387.57255538608
2019-11-15,4311.304911946184,2428.112054671095,6206.63156584448
2019-11-16,1215.2876285827015,-583.8139474482283,3113.267241417624
2019-11-17,1246.1235591603004,-830.6472233698435,3328.458873032173
2019-11-18,4287.18847603848,2384.8266270995996,6229.5282206430675
2019-11-19,4755.405900531656,2863.70528586812,6565.560531437911
2019-11-20,4829.162739106154,2852.0233648011663,6712.41500454644
2019-11-21,4712.13874464543,2619.187868512742,6550.9663014606995
2019-11-22,4476.738411254847,2524.273171684349,6444.079460668553
2019-11-23,1349.6027950574469,-653.9718413514566,3280.45176648913
2019-11-24,1336.0606728269008,-555.5127877979068,3315.0157207380703
2019-11-25,4319.98995504755,2446.67350754957,6249.775445407026
2019-11-26,4719.201770795544,2855.842704173428,6533.702886744307
2019-11-27,4713.331057927826,2875.6886680323396,6645.224419519161
2019-11-28,4507.630952549299,2686.5946086652934,6510.240442035126
2019-11-29,4176.360599712105,2231.8617337876303,6087.325248975487
2019-11-30,948.2451366745934,-1102.0384539003896,3047.716899948884
2019-12-01,830.8687294969011,-1053.1529367598787,2760.582210282391
2019-12-02,3710.4732179558364,1740.5666050914099,5618.670443677312
2019-12-03,4007.276548239265,2078.5708891608124,5802.839113512754
2019-12-04,3903.2966643483796,1947.6721434081232,5923.664701024695
2019-12-05,3606.0800137038864,1681.4520107344226,5716.417467943891
2019-12-06,3192.026123861304,1187.0082621459414,5146.33613089426
2019-12-07,-108.21124120708237,-2003.4635296563492,1955.6631161317139
2019-12-08,-285.3838327436615,-2313.4438854344867,1566.7437457219912
2019-12-09,2548.104438935837,600.2600585309597,4374.8759583232095
2019-12-10,2813.479398414129,1082.6004651811331,4618.161557494832
2019-12-11,2693.393713073906,621.9236501656176,4815.305625893388
2019-12-12,2395.6391036403184,557.6166886297386,4231.027413532544
2019-12-13,1996.4655549358893,76.61857954121338,4044.823348249068
2019-12-14,-1274.0118281632258,-3156.30274029248,634.1490309911593
2019-12-15,-1407.4559783938507,-3321.4611941583767,313.6197446094699
2019-12-16,1482.4725042979417,-496.69297431962457,3342.323448869569
2019-12-17,1815.4339175001937,-242.15391748395098,3772.8527557337366
2019-12-18,1772.2518594326234,-117.2881065259436,3690.7228640979456
2019-12-19,1558.678087398447,-496.01140758389033,3365.778006027398
2019-12-20,1248.7702524864196,-619.3384750846114,3219.083165712328
2019-12-21,-1929.6384846441006,-3733.500354597627,-32.62605012415508
2019-12-22,-1970.51737474008,-3845.1118938364616,-9.128999542451831
2019-12-23,1010.2081753590714,-658.8480649563403,2951.8243390428242
2019-12-24,1430.0398517325943,-493.1282567215332,3357.344680519965
2019-12-25,1467.8105035495225,-408.8297205390297,3257.7729321941574
2019-12-26,1327.505915626011,-598.1268004790608,3175.110062383701
2019-12-27,1081.6930985943764,-756.2655483610037,3065.1409730223177
2019-12-28,-2042.967330599316,-3839.0423702077464,-150.98943685385825
2019-12-29,-2041.2653140779712,-3890.6296149310583,-33.09947511607296
2019-12-30,970.4286774738077,-916.2746867097438,2793.164055301687
2019-12-31,1409.5599921872458,-520.7277740954546,3414.2165672570695
2020-01-01,1455.2958855273243,-375.58951914735593,3365.570448991848
2020-01-02,1312.3381344504191,-541.3377584073438,3193.3946185755663
2020-01-03,1054.3312021859986,-762.0744155847262,3025.0693790106993
2020-01-04,-2090.655956278053,-4157.851886404248,-107.46068076815615
2020-01-05,-2115.714282380841,-4013.894631904815,-282.0872746810428
2020-01-06,864.726620337138,-1122.7091590297346,2812.0777329798952
2020-01-07,1270.238775954218,-785.9051899709626,3234.283018548693
2020-01-08,1282.2401226940137,-590.5221005278804,3224.7085342290598
2020-01-09,1107.7412603143662,-780.9909086431772,2973.007394691709
2020-01-10,822.6854828389417,-975.6966004265116,2813.18433975718
2020-01-11,-2342.637948675655,-4284.599085126604,-432.59792598531806
2020-01-12,-2379.2452389608393,-4241.784955153568,-549.8325627535258
2020-01-13,600.2994711202664,-1525.855811456529,2595.463319150687
2020-01-14,1017.1658010533672,-911.58563684213,2976.1809511482593
2020-01-15,1054.0495749131742,-871.9637240284604,2866.4165896471245
2020-01-16,918.8759419382955,-1197.4973579007992,2891.938090305699
2020-01-17,688.1052466890003,-1197.4793306479537,2653.7768779285816
2020-01-18,-2407.877397241431,-4395.832302572858,-600.0016101406239
2020-01-19,-2360.4260537037217,-4214.295754844719,-396.8762062109573
2020-01-20,717.1226624568787,-1233.3097297114102,2626.511483004664
2020-01-21,1244.7421044164957,-680.9199791292409,3056.1858867457004
2020-01-22,1403.5303883259876,-456.8973293955693,3273.595347753454
2020-01-23,1399.446886510096,-467.1691373584653,3360.5217945544446
2020-01-24,1306.6616901244915,-623.7757841050807,3094.0663869480695
2020-01-25,-1647.002081856364,-3616.543059502414,279.6750482213178
2020-01-26,-1455.6716751951658,-3226.297978185727,330.2473207614097
2020-01-27,1764.3987621584615,-222.14649686121518,3707.887403683978
2020-01-28,2430.192108728061,614.6111944299904,4521.10407743883
2020-01-29,2719.8172121212215,800.0204540888333,4609.478737548874
2020-01-30,2836.3203528935355,989.1808025487944,4797.553857192087
2020-01-31,2851.10855788114,1088.1609379827407,4762.491476451941
2020-02-01,-10.537281172479197,-1934.83756268864,1830.1185307246706
2020-02-02,255.00012081500017,-1623.2201907716244,2108.083977491232
2020-02-03,3529.5572103657105,1586.05300233201,5489.564351333338
2020-02-04,4228.60465509269,2276.919753307165,6091.36762283682
2020-02-05,4529.177890169605,2599.7242854184815,6448.209236665715
2020-02-06,4633.7195504743795,2703.145929540743,6628.602303694436
2020-02-07,4613.522279223932,2693.9770361864757,6516.833345716393
2020-02-08,1694.2493259186672,-407.98820857410095,3594.6635834702897
2020-02-09,1880.3923027467579,-93.20292339905723,3897.471917659198
2020-02-10,5055.137007939775,3136.109857276266,7031.690852431633
2020-02-11,5635.749758236452,3606.1324751466245,7518.1439515705
2020-02-12,5801.468117703353,3881.3246705805973,7647.9663527540615
2020-02-13,5757.29339682225,3849.5311910581318,7614.24951562185
2020-02-14,5577.374645902864,3704.7479970442887,7392.553627323066
2020-02-15,2490.46301470077,569.1714567216991,4601.765502801829
2020-02-16,2504.297494560548,713.1843673162423,4515.467246711373
2020-02-17,5505.394744286856,3606.465838024204,7399.714845984193
2020-02-18,5914.357334146874,3828.5210611092925,7866.772560466985
2020-02-19,5913.68623802238,4057.5590876585097,7930.752066524907
2020-02-20,5711.49689177453,3812.07634202266,7730.487707222907
2020-02-21,5384.830437424599,3483.963934154577,7325.44237201657
2020-02-22,2165.0408241719724,403.41694741095637,4090.9532445708533
2020-02-23,2062.120439564992,207.68579798986138,4046.1979114203555
2020-02-24,4964.438446015753,2992.6451325527187,6833.999783272984
2020-02-25,5294.0074103384495,3392.8298978508105,7224.069497225971
2020-02-26,5234.265059226924,3343.160321270434,7254.448963254418
2020-02-27,4993.771206151565,3025.4597690518763,6867.014034635954
2020-02-28,4649.511904531651,2759.7910034325596,6520.924609838355
